canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
p22a_9_03,rename,p22a_9_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_04,rename,p22a_9_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_05,rename,p22a_9_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_06,rename,p22a_9_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_07,rename,p22a_9_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_08,rename,p22a_9_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_09,rename,p22a_9_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_10,rename,p22a_9_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_11,rename,p22a_9_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_12,rename,p22a_9_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p23,rename,p23,2007,2011,,,,intermittent,"dió voluntariamente regalos, propinas.. a un funcionacrio de :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p23a,rename,p23a,2007,2011,,,,continuous,"monto de lo que dió :: NOT COLLECTED EVERY YEAR (present 2007-2011, 5 of 14 years) — absent years come back as a marked all-NA column."
p23b,rename,p23b,2007,2013,,,,label_change,"no gastó/no dió :: NOT COLLECTED EVERY YEAR (present 2007-2013, 7 of 14 years) — absent years come back as a marked all-NA column."
p23c,rename,p23c,2012,2013,,,,intermittent,"le solicitaron o dio voluntariamente retribuciones como: regalos, propinas, sobo :: NOT COLLECTED EVERY YEAR (present 2012-2013, 2 of 14 years) — absent years come back as a marked all-NA column."
p23d,rename,p23d,2012,2013,,,,continuous,"aproximadamente cuánto gastó en regalos, propinas, sobornos, coimas, etc., duran :: NOT COLLECTED EVERY YEAR (present 2012-2013, 2 of 14 years) — absent years come back as a marked all-NA column."
p23e,rename,p23e,2012,2013,,,,intermittent,"denunció el hecho ante las autoridades pertinentes :: NOT COLLECTED EVERY YEAR (present 2012-2013, 2 of 14 years) — absent years come back as a marked all-NA column."
p23f,rename,p23f,2012,2013,,,,intermittent,"por qué no lo denunció :: NOT COLLECTED EVERY YEAR (present 2012-2013, 2 of 14 years) — absent years come back as a marked all-NA column."
p2_1_01,rename,p2_1_01,2007,2025,,,,label_change,"principales problemas - la corrupción :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_1_02,rename,p2_1_02,2007,2025,,,,code_change,"principales problemas - la falta de credibilidad y transparencia del gobierno :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 2 | 2009: 0, 2 | 2010: 0, 2 | 2020: 0, 2 | 2025: 0, 2. Do not pool on a code without checking the year."
p2_1_03,rename,p2_1_03,2007,2025,,,,code_change,"principales problemas - la falta de empleo :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 3 | 2009: 0, 3 | 2010: 0, 3 | 2020: 0, 3 | 2025: 0, 3. Do not pool on a code without checking the year."
p2_1_04,rename,p2_1_04,2007,2025,,,,code_change,"principales problemas - falta de seguridad ciudadana :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 4 | 2009: 0, 4 | 2010: 0, 4 | 2020: 0, 4 | 2025: 0, 4. Do not pool on a code without checking the year."
p2_1_05,rename,p2_1_05,2007,2025,,,,code_change,"principales problemas - violencia en los hogares :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 5 | 2009: 0, 5 | 2010: 0, 5 | 2020: 0, 5 | 2025: 0, 5. Do not pool on a code without checking the year."
p2_1_06,rename,p2_1_06,2007,2025,,,,code_change,"principales problemas - falta de cobertura / mala atención en salud pública :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 6 | 2009: 0, 6 | 2010: 0, 6 | 2020: 0, 6 | 2025: 0, 6. Do not pool on a code without checking the year."
p2_1_07,rename,p2_1_07,2007,2025,,,,code_change,"principales problemas - falta de cobertura de sistema de seguridad social :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 7 | 2009: 0, 7 | 2010: 0, 7 | 2020: 0, 7 | 2025: 0, 7. Do not pool on a code without checking the year."
p2_1_08,rename,p2_1_08,2007,2025,,,,code_change,"principales problemas - mala calidad de la educación estatal :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 8 | 2009: 0, 8 | 2010: 0, 8 | 2020: 0, 8 | 2025: 0, 8. Do not pool on a code without checking the year."
p2_1_09,rename,p2_1_09,2007,2025,,,,code_change,"principales problemas - violación de derechos humanos :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 9 | 2009: 0, 9 | 2010: 0, 9 | 2020: 0, 9 | 2025: 0, 9. Do not pool on a code without checking the year."
p2_1_10,rename,p2_1_10,2007,2025,,,,code_change,"principales problemas - bajos sueldos / aumento de precios :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 10 | 2009: 0, 10 | 2010: 0, 10 | 2020: 0, 10 | 2025: 0, 10. Do not pool on a code without checking the year."
p2_1_11,rename,p2_1_11,2007,2025,,,,code_change,"principales problemas - pobreza :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 11 | 2009: 0, 11 | 2010: 0, 11 | 2020: 0, 11 | 2025: 0, 11. Do not pool on a code without checking the year."
p2_1_12,rename,p2_1_12,2007,2025,,,,code_change,"principales problemas - falta de vivienda :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 12 | 2009: 0, 12 | 2010: 0, 12 | 2020: 0, 12 | 2025: 0, 12. Do not pool on a code without checking the year."
p2_1_13,rename,p2_1_13,2007,2025,,,,code_change,"principales problemas - falta de apoyo a la agricultura :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 13 | 2009: 0, 13 | 2010: 0, 13 | 2020: 0, 13 | 2025: 0, 13. Do not pool on a code without checking the year."
p2_1_14,rename,p2_1_14,2007,2025,,,,code_change,"principales problemas - mal funcionamiento de la democracia :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 14 | 2009: 0, 14 | 2010: 0, 14 | 2020: 0, 14 | 2025: 0, 14. Do not pool on a code without checking the year."
p2_1_15,rename,p2_1_15,2007,2025,,,,code_change,"principales problemas - otro :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 15 | 2009: 0, 15 | 2010: 0, 15 | 2020: 0, 15 | 2025: 0, 15. Do not pool on a code without checking the year."
p2_1_16,rename,p2_1_16,2007,2025,,,,code_change,"principales problemas - ninguno :: CODING MOVED UNDER A STABLE NAME — 2007: 0, 1 | 2008: 0, 16 | 2009: 0, 16 | 2010: 0, 16 | 2020: 0, 16 | 2025: 0, 16. Do not pool on a code without checking the year."
p2_1_17,rename,p2_1_17,2014,2025,,,,label_change,"en su opinión, actualmente, ¿cuáles son los principales problemas del país? - ni :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p2_2_01,rename,p2_2_01,2007,2025,,,,continuous,"orden de prioridad - la corrupción :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_02,rename,p2_2_02,2007,2025,,,,continuous,"orden de prioridad - la falta de credibilidad y transparencia del gobierno :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_03,rename,p2_2_03,2007,2025,,,,continuous,"orden de prioridad - la falta de empleo :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_04,rename,p2_2_04,2007,2025,,,,continuous,"orden de prioridad - falta de seguridad ciudadana :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_05,rename,p2_2_05,2007,2025,,,,continuous,"orden de prioridad - violencia en los hogares :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_06,rename,p2_2_06,2007,2025,,,,continuous,"orden de prioridad - falta de cobertura / mala atención en salud pública :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_07,rename,p2_2_07,2007,2025,,,,continuous,"orden de prioridad - falta de cobertura de sistema de seguridad social :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_08,rename,p2_2_08,2007,2025,,,,continuous,"orden de prioridad - mala calidad de la educación estatal :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_09,rename,p2_2_09,2007,2025,,,,continuous,"orden de prioridad - violación de derechos humanos :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_10,rename,p2_2_10,2007,2025,,,,continuous,"orden de prioridad - bajos sueldos / aumento de precios :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_11,rename,p2_2_11,2007,2025,,,,continuous,"orden de prioridad - pobreza :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_12,rename,p2_2_12,2007,2025,,,,continuous,"orden de prioridad - falta de vivienda :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_13,rename,p2_2_13,2007,2025,,,,continuous,"orden de prioridad - falta de apoyo a la agricultura :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_14,rename,p2_2_14,2007,2025,,,,continuous,"orden de prioridad - mal funcionamiento de la democracia :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_15,rename,p2_2_15,2007,2025,,,,continuous,"orden de prioridad - otro :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_16,rename,p2_2_16,2007,2025,,,,continuous,"orden de prioridad - ninguno :: NOT COLLECTED EVERY YEAR (present 2007-2025, 9 of 14 years) — absent years come back as a marked all-NA column."
p2_2_17,rename,p2_2_17,2014,2025,,,,continuous,"orden de prioridad - ninguno :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p2a1_1,rename,p2a1_1,2014,2025,,,,label_change,"en su opinión, ¿la gestión del ... es: gobierno central :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p2a1_2,rename,p2a1_2,2014,2025,,,,label_change,"en su opinión, ¿la gestión del ... es: gobierno regional :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p2a1_3,rename,p2a1_3,2014,2025,,,,label_change,"en su opinión, ¿la gestión del ... es: gobierno local provincial :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p2a1_4,rename,p2a1_4,2014,2025,,,,label_change,"en su opinión, ¿la gestión del ... es: gobierno local distrital :: NOT COLLECTED EVERY YEAR (present 2014-2025, 4 of 14 years) — absent years come back as a marked all-NA column."
p2b_01,rename,p2b_01,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 1. la municipalidad dist :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_02,rename,p2b_02,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 2. la municipalidad prov :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_03,rename,p2b_03,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 3. el poder judicial :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_04,rename,p2b_04,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 4. el registro nacional :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_05,rename,p2b_05,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 5. la superintendencia n :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_06,rename,p2b_06,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 6. la policía nacional d :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_07,rename,p2b_07,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado trámites en: 7. la defensoría del pue :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_08,rename,p2b_08,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado solicitudes en: 8. el gobierno region :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_09,rename,p2b_09,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado  solicitudes en: 9. el ministerio de :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_10,rename,p2b_10,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado  solicitudes en: 10. el ministerio pú :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_11,rename,p2b_11,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado  solicitudes en: 11. el jurado nacion :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_12,rename,p2b_12,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado  solicitudes en: 12. la oficina de pr :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_13,rename,p2b_13,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado  solicitudes en: 13. el ministerio de :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_14,rename,p2b_14,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado  solicitudes en: 14. bancos del estad :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_15,rename,p2b_15,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado atenciones en: 15. hospitales, centro :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_16,rename,p2b_16,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado atenciones en: 16. hospitales, centro :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2b_17,rename,p2b_17,2020,2020,,,,intermittent,"en los últimos 12 meses, ¿ud. ha realizado atenciones en: 17. otros :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_01,rename,p2c_01,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_02,rename,p2c_02,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_03,rename,p2c_03,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_04,rename,p2c_04,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_05,rename,p2c_05,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_06,rename,p2c_06,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_07,rename,p2c_07,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_08,rename,p2c_08,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_09,rename,p2c_09,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_10,rename,p2c_10,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_11,rename,p2c_11,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_12,rename,p2c_12,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_13,rename,p2c_13,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_14,rename,p2c_14,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_15,rename,p2c_15,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_16,rename,p2c_16,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2c_17,rename,p2c_17,2020,2020,,,,intermittent,"¿le solicitaron, se sintió obligado(a) a dar, o dio voluntariamente retribucione :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2d_01,rename,p2d_01,2020,2020,,,,intermittent,"cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.1 :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2d_02,rename,p2d_02,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.2 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p2d_03,rename,p2d_03,2020,2020,,,,intermittent,"cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.3 :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2d_04,rename,p2d_04,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.4 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p2d_05,rename,p2d_05,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.5 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p2d_06,rename,p2d_06,2020,2020,,,,intermittent,"cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.6 :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 14 years) — absent years come back as a marked all-NA column."
p2d_07,rename,p2d_07,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.7 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p2d_08,rename,p2d_08,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.8 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p2d_09,rename,p2d_09,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.9 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p2d_10,rename,p2d_10,2020,2020,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). cuando le solicitaron o dio voluntariamente los regalos, propinas, coimas, etc.1 :: NOT COLLECTED EVERY YEAR (present 20 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
